BroodID,wing.offspring
10,15.9166921317746
10,15.7753773455104
10,15.9594990489231
10,15.8875073363313
11,16.1081929376563
11,16.3349368926735
11,16.2039721000187
11,15.9751517513353
11,15.915186488284
11,16.0777075933874
11,16.2644288668176
11,16.2049472927456
11,16.1364506194976
11,15.9404683418275
11,16.1274363357831
11,15.8887433892034
12,16.4769535523135
12,16.3996771908553
12,16.177203323555
12,16.0256309024973
12,16.5585371884606
12,16.4241206400665
12,16.3519184723374
12,16.1957343413822
12,16.4321766872588
12,16.2738582285236
12,16.2829202119602
13,16.7587732873299
13,16.070880395642
13,16.6747489127708
13,16.4766038023656
13,16.8086380365999
13,16.5981814954919
13,16.89039416599
13,16.2020056327163
13,17.0573348109874
13,16.4577808360161
13,16.425823003469
14,15.743203746683
14,15.9408417605848
14,15.9166580901929
14,15.7627544357673
14,15.8645965226262
15,14.7913777754433
15,14.7530765013117
15,14.9463810786505
15,14.7725710423819
15,14.4614145331808
15,14.8190775036656
15,14.6650480397743
15,14.842210601229
15,14.698574723731
15,14.6277971380311
15,14.550032665995
15,15.0178103718782
15,14.788652321653
15,14.7609851629777
15,14.4550645184528
16,15.9601037467154
16,16.4005333857883
16,16.3880685122956
16,16.1755795581044
16,16.5441032346541
16,15.9660485860076
16,15.7450588663353
16,15.9829430531372
16,16.0440584577689
16,16.2903799135512
16,16.4029244019353
16,15.943843963113
16,16.2622199630575
16,16.555742421366
16,15.8861627036961
16,16.3503471291785
17,14.9798700553527
17,15.1011790942094
17,15.1825262627611
17,15.1565525301289
17,14.8872988350636
17,15.3519360753969
17,15.1100632830484
17,15.6132403337262
17,15.3300513276975
17,15.0699548341805
17,14.7373606881197
18,15.4056868678737
18,15.4210197007741
18,15.4828912773329
18,15.4068659470983
18,15.5791973746141
18,15.3643848426415
18,15.5512465893135
18,15.361533661357
18,15.3574979321992
18,15.3853367802404
18,15.3408472487888
18,15.2127453328244
18,15.401463197139
19,17.1526507121988
19,17.1530532684842
19,16.7602334097944
19,17.0077637755223
19,17.0915920497477
19,17.0372267695947
19,16.7953101409144
19,16.9018044695292
19,17.2745910546593
19,16.9916318088724
19,16.5477677048549
19,16.7225406973494
19,16.8132170878356
19,16.5819556370468
19,16.8084218433864
20,17.0411467383344
20,16.8806926375762
20,16.8673166579339
20,17.1448382171858
20,17.2372389419888
20,16.9494772545567
20,16.9992664037396
21,15.4219901715601
21,15.1638003519185
21,15.6275092178996
21,15.6355210674962
21,14.7636472781912
21,15.0893536333062
21,15.1475569240669
21,15.268519706739
21,15.0216245582844
21,15.2105860254436
21,15.4430224385877
21,15.5862300414219
22,15.7183132113824
22,15.8399704816735
22,15.8873650980438
22,15.979860283171
22,16.0966062032965
22,15.7510930456782
22,15.7875891688352
22,16.1466932529792
22,15.9205472654802
23,15.295567043895
23,15.3913666570702
23,15.3750994440893
23,15.4576152090264
23,15.5136531818746
23,15.3620923375006
23,15.8754620690709
23,15.6171309790289
23,15.5383942725703
23,15.4585415861479
23,15.7442223970681
23,15.7677806213697
23,15.6653530218372
23,15.5570460193977
23,15.6239674612766
23,15.3914765162444
23,15.2958692956976
23,15.2531231787761
24,15.899495088514
24,15.8251819908799
24,15.475890792189
24,16.1552475032349
24,15.9127693481804
24,16.1283595594635
24,16.1885154798291
24,16.3442170423839
24,15.9503311363012
24,16.1623814381249
25,15.4837393421854
25,15.6043234698057
25,15.5154465430038
25,15.2042743284692
25,15.4615346162644
25,15.2006732122552
25,15.6296961854028
25,15.1857862582173
25,15.436369357185
25,15.485537661033
25,15.4987116160654
25,15.4568393453289
25,15.4634458994445
25,15.1929413102654
25,15.5831435171644
26,16.8146162215169
26,16.5123683628178
26,16.9071500673394
26,16.6376006087169
26,16.5285574936259
26,16.887566293597
26,16.7436924049103
26,16.5309484053432
26,16.7943412133787
26,16.7081580786275
26,16.3764534310218
26,16.6153713847079
26,16.8430350373344
26,16.5483792011134
26,16.7936024367919
26,16.5279780347186
26,16.5266675947638
26,16.9041911261185
26,16.3435419832382
26,16.6430866091985
26,16.5522573804303
27,16.6133043338104
27,16.5630448929489
27,16.658939907142
27,16.8333358902707
27,16.8303126738976
27,16.0881224371912
27,16.7978006979102
27,16.7297023648088
28,15.6778265888837
28,15.7682462266761
28,16.1024060369292
28,15.5250647090804
28,15.6510331775411
28,15.8145664350189
28,15.7647728932582
28,15.7842892974232
28,15.5381205008962
28,15.6215908211519
28,15.5943252767064
28,15.5216189883799
28,15.2604341351578
28,15.5594131679919
28,15.7350964593497
29,15.492163138699
29,15.6143172874767
29,15.4260945843316
29,15.8679359639609
29,15.8161904080703
29,15.995163004616
29,15.7928420270881
29,15.8521889323193
29,15.6570819029795
29,15.1869318480451
30,15.743582081232
30,16.1687254179863
30,15.7717881687642
30,15.8006491630866
30,15.7855162692893
30,15.9945195077151
30,15.7273252118913
30,15.5415450956926
31,16.1775681196225
31,15.7813723328413
31,15.7813332298817
31,16.1670020265372
31,15.9934573321736
31,16.225755480226
31,16.005030225515
31,15.8135537147904
31,15.6551934245454
31,16.3308756836438
31,15.6332579498057
31,15.797848810461
31,15.6597946838123
31,16.108653450252
32,15.6522917481638
32,15.654035521148
32,16.155522385693
32,15.2088881101962
32,15.5127940107416
32,15.273678698155
33,14.5007338785893
33,14.7746325184822
33,14.6904173110532
33,14.3301029386905
33,14.5749798716509
33,14.6285541823059
33,14.7941697618609
33,14.6386914111859
33,14.4983530497078
34,16.0476860533836
34,16.1200690478153
34,16.0348305714584
34,15.7781649501707
34,15.7738519529471
34,15.8237667589158
34,15.7113600150685
34,16.1219702202235
34,15.7740992893384
35,16.1586747884642
35,15.4945146429558
35,15.2564424821862
35,15.5104738327524
35,15.7086141415516
35,15.6785524575216
35,15.776638321195
35,15.4983853025228
35,15.7475961403918
36,15.8535430944394
36,16.1488474917359
36,16.4786854670291
36,16.4712120689393
36,16.4619258619316
36,16.2489986250393
36,16.2846721889023
37,16.1996176962126
37,15.629259160456
37,15.6260144175793
37,15.7548096114118
37,15.8883679855309
37,15.9306525811923
37,16.1650740015152
37,15.9698914976112
37,15.9235875288704
37,15.7667034370523
38,14.0107952088322
38,13.9130627083604
38,14.4357575340267
38,14.2321076160341
38,14.4618022373125
38,14.4589819531552
38,14.1428704661315
38,14.6293654907643
38,14.2649763955506
38,14.3535435987229
38,14.182055996579
38,14.1527595212891
38,14.3147671804865
38,14.1501917730889
38,14.3343017683355
38,14.2047362895652
38,13.9949145887964
38,14.1831219669448
38,14.3249985558345
38,13.9944199118705
39,14.5598781334027
39,14.9275072269486
39,14.6731474954632
39,15.1088663748955
39,14.6253266262688
39,14.9503133077102
39,14.9970298294126
39,14.665012890648
39,14.783470369573
39,14.63623734745
39,14.8531527759154
39,14.6807540931649
40,15.8826918723802
40,15.5433704901952
40,15.8065813347815
40,15.6871084924103
40,15.5040773700925
40,15.8867641798574
40,15.5451990045454
40,15.6243288224942
41,16.0087349435716
41,15.9410501740429
41,16.0644477124903
41,16.0642579669717
41,15.6577526459696
41,16.0383024056826
41,16.0098571720043
41,15.9289067893315
41,15.4194141357695
42,15.3857664113025
42,15.9595136046381
42,15.9535907340927
42,15.8346701239228
42,15.2496160954837
42,16.1311778930248
42,15.7643850987955
42,15.9466511522896
42,15.8324316164728
42,15.8694606368112
42,15.5259970252473
42,16.0900344853162
43,15.6557117385623
43,15.9331610048407
43,15.9668405485693
43,16.3154009733842
43,16.0623593619139
43,16.2334860848693
43,15.8789560696717
44,15.3412777838018
44,15.2423956716639
44,15.6393025257874
44,15.3435540693548
44,15.3881601285977
44,15.2116597058506
45,15.5086055628799
45,15.7681556601093
45,15.7574957082533
45,15.3722572060973
45,15.3542259630176
45,15.7313843411892
45,15.4798014296422
45,15.5131955773
45,15.6331963493173
45,15.4402967240887
45,15.8711340082815
45,15.5818789133401
45,15.6684288159092
45,15.6474034541875
46,16.812338788255
46,16.6620415674023
46,16.7291865687577
46,16.6562965653009
46,16.2930134391639
46,16.7849387178494
46,17.0707040736523
46,16.7655667072281
46,16.3025686181141
46,17.0477802804095
46,16.7530440499114
46,16.6951047427693
46,16.7157089948998
46,16.9346816849804
46,16.9380721688465
46,17.2485876043287
46,16.811194687466
47,16.6646243118532
47,16.2832787803756
47,16.7298809525376
47,16.6306367972157
47,16.4283621071976
47,16.4309078041597
47,16.2738977397889
47,16.4735267760253
47,16.248078089387
47,16.1721147846901
47,16.5546702736213
48,15.7621199349444
48,16.0775644240283
48,15.7115647006226
48,15.3993107299802
48,15.7818756345577
48,16.0925488403036
48,15.7393111184658
48,15.6811234790516
48,16.052851012324
48,15.8808770758086
48,15.1974735928538
48,15.4332831290594
48,15.7788910313649
48,15.357612138299
49,16.4283181129776
49,15.7926340142582
49,16.1666272758821
49,15.6227850740601
49,15.9055561416275
49,16.0381505650386
49,16.392234623211
49,16.0195197556867
49,16.2944246301626
49,16.0371377954967
49,16.0246982227196
50,15.9456019738872
50,16.2721783081437
50,16.2488008569431
50,15.8533854652003
50,15.9756185504212
50,16.0708692660816
50,16.2343599745092
50,16.1499699173714
50,16.236740495412
51,15.8249820936385
51,16.2626676361451
51,16.2262591615715
51,16.2195668415761
51,16.2121994604878
51,16.4119965183896
51,16.213076866706
51,16.5184424029644
51,16.3431587140824
51,16.28148136784
51,16.4697221469685
51,16.0796542857411
52,15.0234890461303
52,14.880196105089
52,14.9991710519119
52,15.0434206929877
52,14.8975566318118
52,14.8933489076936
52,14.8348991930089
52,14.5754280306042
52,15.3036289489466
52,15.0969130984081
52,14.9980232494432
52,14.525294291895
53,17.1126980698216
53,17.1504174612265
53,17.3275756994296
53,17.0280783486605
53,17.3719089106736
53,17.0861751412754
53,17.0156476030512
53,17.2922699093268
53,17.4958646360678
53,17.1270495194578
53,17.2730499949718
53,16.9583773858698
53,17.3414696836067
53,17.1071705345112
54,15.5484866115479
54,15.7091259431672
54,15.624743028011
54,15.7271220518817
54,16.0451384470293
54,15.8083353973949
54,15.5220027466341
54,15.4993324162431
54,15.7821472608443
54,15.6682288589593
54,15.7540250948559
54,16.0386389337711
54,15.8927443778524
55,16.0194002047615
55,16.4497942717348
55,16.3649570019069
55,15.9133977629735
55,16.1942496337883
55,16.3671861020683
55,16.5328376870188
55,16.617991267087
56,14.7979352420325
56,14.5944099749808
56,14.9977466492873
56,14.7932045714482
56,15.107819239079
56,14.7367170133949
56,14.5779990290918
56,14.6392659555437
56,14.7643865987922
56,14.8372944787467
57,16.4929278207657
57,16.4531309094238
57,16.987104556639
57,16.6007640571973
57,16.6890289675277
57,16.7702279936177
57,16.5007560789403
57,16.6559142129113
57,16.524116042865
57,16.6757593892355
57,16.5765301267298
57,16.9553388571525
57,16.4601233801978
57,16.7510671221506
57,16.545399785544
57,16.3442917959076
57,16.6886058940624
57,16.5609072558343
58,15.1506074223517
58,14.6143962125256
58,15.1008244539495
58,14.7538017489611
58,15.0180381431763
58,14.8320332592987
58,14.8980995147592
58,15.4657266156394
58,14.9939501835989
58,14.8147557098156
58,14.9177847070033
59,16.3771149441141
59,16.0666096182833
59,16.1121944031086
59,16.2260004887722
59,15.9623437324732
59,16.1245817371727
59,16.2770105697374
59,16.088716276232
59,15.9910174999158
59,16.3806882892395
59,15.9305535655468
59,16.105578718377
59,15.8841550417144
59,16.2157654041553
59,16.3462592341983
60,15.3286499095973
60,15.5084910893729
60,15.3187196756727
60,15.310392483082
60,15.099836632594
60,15.5219402697471
60,15.1195645714826
60,15.0156004584105
60,15.3612349694743
60,15.4086620725621
60,15.3785194429964
60,15.3959706058339
60,15.0474819996816
60,15.2105455975925
60,15.324671764569
60,15.1805013499964
60,15.3348996117937
61,15.7323180180696
61,15.4443212977745
61,15.5140727271927
61,15.5879967836655
61,15.6139111140896
61,15.7650047789205
61,15.7231927453992
61,15.627406171462
61,15.4728771168298
61,15.7722213946991
62,16.1159192094886
62,16.005102446483
62,16.1004527606175
62,16.013821018378
62,16.1315686760147
62,15.9706846220247
62,16.3475881797772
62,15.9219729729308
62,16.0390935196421
62,16.1926071319449
62,16.2740908287524
62,16.7265181959243
63,15.4466911214492
63,15.660581596192
63,15.6197743173138
63,15.6689110244901
63,15.6082090570366
63,15.4648979023905
63,15.9625801886996
63,15.6686343905314
63,15.7232384820006
64,16.650166519038
64,16.1849717735974
64,16.3889445761125
64,16.0764064055653
64,16.1871441543276
64,15.8393561629861
64,16.0120402629227
64,16.3712658130895
65,15.490933911272
65,15.8123432519107
65,15.3034418242787
65,15.1816726254222
65,15.105819018729
65,15.5389907164702
65,15.5152878052436
65,15.1250288588325
66,15.8664289424649
66,16.055977408221
66,16.2845721093972
66,16.0805764061634
66,16.5069083803074
66,16.2872194212252
66,16.5638085580652
66,15.8222641677136
66,15.8823928057198
66,16.2746090965106
67,16.0933640196813
67,16.5341091396415
67,16.4394589688652
67,16.4050991509577
67,16.121252146364
67,16.6180723322595
67,16.3545466185906
67,16.3347059672132
67,16.3303137429287
67,16.1016323246376
67,16.2579091809047
67,16.6263563323058
67,16.7754947932195
68,16.0800799011485
68,16.0151423299557
68,15.8376917834736
68,15.7002209898674
68,16.0683882238631
68,16.2328630906401
68,15.9157427703097
68,15.9037960071897
68,15.8934335861373
68,16.0194413132626
68,15.5180369461134
69,15.5692657485086
69,15.7972963143389
69,15.3302093156856
69,15.5694283832062
69,15.6144120524043
69,15.5139253700378
69,15.4786833927282
69,15.5358900145599
69,15.3962925004398
70,16.3251518283389
70,15.9068372725545
70,15.8299043643516
70,15.8939512163226
70,15.8845927916068
70,15.7860792463821
70,16.2117161050746
70,16.0582955962759
70,15.8825941226543
70,15.9142899050214
70,15.9583076142787
71,16.5166305340067
71,16.6610886469086
71,16.7677230848418
71,16.7612007664925
71,16.9789292221956
71,16.9925697770526
71,16.6766643499009
71,16.7501516354019
71,16.8543011219876
71,16.5109701066794
71,16.4542337578551
71,16.8923223243447
72,15.1047500817165
72,15.0367838400119
72,14.9745549085313
72,15.1585115016332
72,15.1361621701039
72,15.0278506998268
72,14.9491239524427
72,14.8847411782293
72,15.1180943802019
72,15.1070353075399
72,14.8868532809985
72,15.1779011071053
73,16.7631379236423
73,16.7227207315148
73,16.5770808798125
73,16.5655592504868
73,16.7326355497023
73,16.4311709742717
73,16.66569222112
73,16.814260417829
73,16.6796901634859
73,16.5487714093191
73,16.5131220011131
73,16.2810739524233
73,16.808051770743
73,16.9887258117768
73,16.8262518628325
73,16.8591527433013
74,15.9182309072603
74,16.0430302938604
74,15.8966097622534
74,15.9425924908219
74,15.4881222379686
74,16.0591857351089
74,15.790152562491
74,15.6598051443945
74,15.4976259258885
75,15.6109730088241
75,15.577946166741
75,15.3470312843859
75,15.2563914244265
75,15.1872444797957
75,15.6123358272206
75,15.4855741145146
75,15.4944684824966
75,15.4606405554067
75,15.5418542174139
75,15.5729344736425
75,15.2526704622855
76,16.5945764130601
76,16.4478609706161
76,16.2118598312534
76,16.6822764748317
76,15.9287538766128
76,16.2016636743677
76,15.9758993021997
76,16.5256822611737
77,15.7747426575419
77,15.6833355642568
77,16.1111144687994
77,15.7647529434301
77,15.9083236148917
77,15.5271235280379
77,15.6566631423721
77,15.7609522656797
77,15.6615422141305
77,15.9417724977143
77,15.9711597379205
78,15.9494085908154
78,16.3750120932474
78,15.8981699533102
78,15.9247139740121
78,15.5563655723604
78,15.9672361692113
78,16.0400210193471
78,16.0819305900854
78,15.8135977548475
78,16.0797872565685
79,17.9026405621606
79,17.8311083676012
79,17.6652666876497
79,17.6043353700865
79,17.7973826802893
79,17.8729401246045
79,17.5156181048234
79,18.1194707857061
80,16.7060314472516
80,16.9705468880219
80,17.1250618666196
80,17.0904840331522
80,17.1496152791521
80,17.0447464818259
80,16.5917881274601
80,16.9760516049606
80,17.1261147469969
80,16.79544950657
81,16.0651711979064
81,15.7983933654056
81,16.0333127994993
81,16.0770198809075
81,15.9715621608601
81,16.2427659471884
81,16.2059575190598
81,16.0262568599507
81,16.2873079062979
81,16.1331020394816
81,16.5442929278473
81,15.7344395024443
81,15.9417959858498
81,16.1938819303985
81,15.9223144100282
82,16.0022969681104
82,15.5519639990919
82,15.9911772604417
82,15.880472983993
82,15.746417962721
82,15.8904610521697
82,16.2097459718075
82,15.8059470061697
82,16.3653228967191
82,15.5550036336173
83,15.6690160051431
83,15.9369634548726
83,15.8886115259505
83,15.5693047218491
83,15.9312582064759
83,15.8538229517611
83,15.7841859466261
83,15.789901054936
83,15.3897647829082
83,15.6439631513025
83,15.9220531700873
84,15.3977894385928
84,15.6861482160344
84,15.4772765581648
84,15.3425779766585
84,15.2783534035559
84,15.3006398954795
84,15.1807602437884
84,15.2586664534664
84,15.5671216431742
84,15.6346291133506
84,15.0725947349577
84,15.192094131753
85,15.5183556594634
85,15.5081571508888
85,15.3645535869523
85,15.5290916593824
85,15.3969228267383
85,15.3629057584364
85,15.3166035996661
86,15.20746086061
86,15.4605526433234
86,14.9046789389474
86,15.2549128674778
86,14.9763435417191
86,15.1502995375469
86,15.0095556132942
86,15.5039604555223
86,15.2844238650152
86,14.8596464837121
86,15.0481474586522
86,15.0320891012714
86,15.3588261944383
86,14.9958378802234
86,15.5005134143431
87,16.3368173966029
87,16.5340987658921
87,16.031406132557
87,16.7004532262438
87,16.3631452558816
87,16.2942166598823
87,16.3610316549132
87,16.2794668977239
87,16.593333775562
87,16.346854763728
88,15.4435916750381
88,15.4589520080215
88,15.6391713990614
88,15.377829594381
88,15.5630081447544
88,15.5744748679661
88,15.4792250796196
88,15.3907907725648
88,15.2104036208763
88,15.7253714675858
88,15.591255620595
88,15.47125379433
89,16.9606222324337
89,17.0801804386688
89,16.8640585519675
89,16.6662256981726
89,16.7869822395291
89,16.8079098496096
89,16.8102649973365
89,16.6139156669743
89,16.6390863824992
89,16.599979100071
89,17.012509101042
89,16.9597486395234
89,16.354060602074
89,16.8458573739412
90,16.7299168405416
90,16.7379414402845
90,16.8279850297683
90,16.8111628874111
90,16.8340231455625
90,16.8302861079667
90,16.3246772079601
90,16.6199173747785
90,16.6609268411131
90,16.7155565656875
91,16.1073692935266
91,16.293461660229
91,15.8402084156596
91,16.0816419680335
91,15.9149061969261
91,16.062485501257
91,16.4716723260222
91,16.0751945067904
91,16.1587748537016
91,16.401584785744
91,15.6727060249949
92,16.6091088532447
92,16.4926541114488
92,16.9979629834528
92,16.8094674020502
92,17.3632430376904
92,16.6823475567354
92,16.7466505552023
92,16.781223691061
92,17.0803262203994
92,16.7463341989663
92,17.2082197710568
92,17.1155714517913
92,16.7955343277639
92,17.1887833118882
92,16.9721118666513
92,17.2348340192903
92,16.7905740986075
93,15.7190951230313
93,15.7798002378597
93,15.8656778832253
93,15.8978530444117
93,15.8074766315433
93,16.0368614876487
93,15.6250541690069
93,15.4848491799802
93,15.7922073836784
93,15.9268618322972
93,15.8654747665593
93,15.8337682786976
93,15.4894203679171
93,15.8315743746952
93,16.1087304449174
93,16.0150680446435
94,14.0170055123983
94,14.4300203249627
94,14.2603263741951
94,14.4114094816524
94,14.3690274363301
94,14.456754692663
94,14.2248374414109
94,14.3670233634924
95,15.3589735492572
95,15.4324294276813
95,15.2718488343711
95,15.1059539115093
95,15.6459123414662
95,15.0974908895576
95,15.4147593707534
95,15.662287848592
96,15.7104818328296
96,15.2151079655377
96,15.321050510971
96,15.3765742625691
96,15.7675495186193
96,15.55511828179
96,15.4230508468666
96,15.4594440540093
96,15.2876779795266
96,15.7447654801854
96,15.2657027144322
96,15.2874261722316
96,15.3774162026396
96,15.3795114648839
97,17.103343174847
97,17.5941938533174
97,17.2818126059314
97,17.3914859070134
97,17.394326951089
97,17.3587215742676
97,17.6618933682985
97,17.1807524080033
97,17.4090515743664
97,17.4181938497109
97,17.098248698415
97,17.4636500964777
97,17.4237216337368
98,16.097898600129
98,16.2178587184729
98,16.1076274067366
98,15.7137809124756
98,16.0414012762182
98,15.9197714241859
98,16.084962380322
98,15.8145405628594
98,16.1462406925433
98,16.3130226676752
98,16.0865846407444
98,15.7554056851155
98,15.8476640543351
98,15.7343017549033
98,16.1843355110452
98,15.4435796620794
99,16.3891863815297
99,16.4147537464887
99,16.6524395090989
99,16.515759327772
99,16.6146833002391
99,16.2291110885223
99,16.6486786845909
99,16.2524827674113
99,16.3873011634238
99,16.4313092878573
99,16.847528880262
100,16.2688333638639
100,16.5198465531245
100,16.5793940310115
100,16.7832420157345
100,16.624329641007
100,16.2168032367494
100,16.5353162897161
100,16.5186220708828
100,16.4861324462447
100,16.4786743107725
100,16.1661148620502
101,15.0526994657748
101,15.3930594313216
101,15.7283541683641
101,14.894499374627
101,15.1239838006079
101,15.3577724693178
101,15.4653645449419
101,15.427402178577
101,14.9451098584254
101,15.2347426064028
101,15.4326625767955
101,15.3978596489119
101,15.38182499169
101,15.5734432526181
101,15.3369160870359
102,15.3555794485814
102,15.3277570684319
102,15.1172059098277
102,15.1854479692028
102,15.5954639368702
102,15.1774650210498
102,15.6309151413167
102,15.3142032254363
102,15.2142000532942
102,15.5021111003199
102,15.2058163200897
102,15.4023608330235
103,14.7916816777148
103,15.1634846746002
103,15.0888133716511
103,15.1614549977863
103,14.7284877755945
103,15.1321579531172
103,15.324654451862
103,14.9375399614395
103,14.9751186138388
103,14.8278437926357
104,16.5547424664346
104,16.912849007587
104,17.0352732672011
104,16.7890459236959
104,16.8688711597523
104,16.9361108263372
104,17.0524366046673
104,16.7353474126283
104,16.7204786802308
105,16.0783662102941
105,16.4326861788856
105,16.2832614130264
105,16.1693068235668
105,16.2631589870023
105,16.3013953517204
105,16.455274390033
105,16.2942639802495
105,15.8651148477878
106,15.567186160577
106,15.5042837464781
106,15.3405286098694
106,15.7017720220549
106,15.4921713486112
106,15.5456502647433
106,15.3303783947213
106,15.4477048329434
106,15.4264923244044
106,15.8492860294209
106,15.6843272167167
106,15.3278411003885
106,15.8993890565831
106,15.5788568585751
107,16.8814353886115
107,16.5009670075488
107,16.5154377416036
107,16.7009878800441
107,16.4391553397948
107,16.3309973430982
107,16.6276328478655
107,16.4832710246556
107,16.1258888879418
107,16.7555410536045
107,16.1998416333954
107,16.4370189201826
108,15.9651014922029
108,15.7985541033545
108,15.7462785722976
108,15.8372115401976
108,16.0261014873342
108,15.4941414508632
108,15.5850312799992
108,16.1446724195406
108,15.740637145066
108,15.8590392668253
108,15.7217195036782
108,16.104880917965
108,15.6716290122724
108,15.7481728145648
108,15.7728506358064
108,15.7339940692989
108,15.9854037507348
108,16.0006830483991
108,15.9071728949881
108,15.7091938027276
108,15.8750042171738
108,15.560939719039
109,16.0808251415027
109,16.2017345307466
109,16.1619754401963
109,16.2248785295873
109,16.1124455492603
109,16.2796365753892
109,15.8156939921193
109,15.7427855659727
109,15.9759443437719
109,16.1135151677713
109,15.7156712475995
109,16.281969162247
109,16.361436025644
110,17.4916974749301
110,17.9850348358277
110,17.7855913809061
110,17.5954141733688
110,17.8368764880054
110,17.7283650807993
110,17.6759119195582
110,17.6241907442241
110,17.5991803861201
111,15.6784116710551
111,15.4645838324565
111,15.2789162457441
111,15.5410661071369
111,15.4694751859319
111,15.4480299487639
111,15.0998394178337
111,15.4307810811246
111,15.2058884161734
112,15.7921445052895
112,16.0528121856384
112,15.7192228613831
112,16.0547161787736
112,15.8467671452243
112,15.7467099002372
112,15.9453291523224
112,15.6740986736316
112,16.1612482160757
113,15.0837073834428
113,15.3272719427662
113,15.1469017028271
113,15.0493461433153
113,14.9744181627101
113,15.174058850611
113,14.8208265568702
113,15.4017594462838
113,14.9595214690985
113,15.2370834956664
113,14.9418000804003
113,15.1039055606634
113,15.0148332909816
113,14.8736414073902
113,15.2141638317897
114,15.5765331875906
114,15.8468086747788
114,15.154634314454
114,15.7075187224856
114,15.4243554382939
114,15.4557997181469
114,15.923610578796
114,15.3080268556583
114,15.6165327266569
114,15.561764795846
114,15.5276302749899
114,15.3767242985828
114,15.3048810472842
114,15.6579312144158
114,15.5825808424539
114,15.7081496774657
114,15.6339002673347
114,15.6506782620756
115,16.3454348005711
115,16.8165110672084
115,16.6789364321957
115,16.8803260400515
115,16.5230205917412
115,16.3013177641205
115,16.5146760114496
115,16.7671687889971
115,16.7578736362678
115,16.6768871125346
115,16.8761075664107
115,16.2521434651267
116,15.4198449880311
116,15.9799271185335
116,15.6650094969603
116,15.6199645075307
116,15.8089222410105
116,15.9384780511964
116,16.0954891610152
116,15.8641297587333
116,15.4756851955849
117,15.8975277553999
117,16.2544551627883
117,15.9571640083042
117,15.8212500607755
117,15.7095478641809
117,16.160276164618
117,16.1319814805789
117,16.0521774345331
117,16.1241753724184
117,15.5932097694897
118,17.0834009496691
118,17.1338426485411
118,17.0305381433442
118,17.1631856493021
119,15.0163776101148
119,14.7865700285489
119,15.1512498813135
119,15.040046288279
119,15.3252295887251
119,14.6950548804126
119,14.9317269785505
119,15.0091576495713
119,14.7165449908205
119,14.6511530339127
119,15.1017600779342
119,14.5288908618598
119,15.3598132141869
119,14.7614546465356
119,14.6900953644756
119,15.4552541391443
120,14.8852926779826
120,14.7752661027875
120,15.1751120002574
120,14.3100520311329
120,14.8644329403255
120,14.8871631329961
120,14.8052798081504
120,14.7002392466862
120,15.0130139355622
120,14.6500110056051
120,14.6329684711705
120,15.0907130204795
120,14.7666954764117
120,15.1838499326892
120,14.4434465030942
121,14.5036834067153
121,14.9791676794749
